Date,Country,AreaCode,Area,TotalCases
2020-04-14,Wales,W11000028,Aneurin Bevan,1550
2020-04-14,Wales,W11000023,Betsi Cadwaladr,477
2020-04-14,Wales,W11000029,Cardiff and Vale,1420
2020-04-14,Wales,W11000030,Cwm Taf,955
2020-04-14,Wales,W11000025,Hywel Dda,415
2020-04-14,Wales,W11000024,Powys,94
2020-04-14,Wales,W11000031,Swansea Bay,833
2020-04-14,Wales,,Unknown location,59
2020-04-14,Wales,,Resident outside Wales,45
