Date,Country,AreaCode,Area,TotalCases
2020-04-04,England,E06000001,Hartlepool,23
2020-04-04,England,E06000002,Middlesbrough,111
2020-04-04,England,E06000003,Redcar and Cleveland,75
2020-04-04,England,E06000004,Stockton-on-Tees,81
2020-04-04,England,E06000005,Darlington,32
2020-04-04,England,E06000006,Halton,61
2020-04-04,England,E06000007,Warrington,97
2020-04-04,England,E06000008,Blackburn with Darwen,52
2020-04-04,England,E06000009,Blackpool,50
2020-04-04,England,E06000010,"Kingston upon Hull, City of",28
2020-04-04,England,E06000011,East Riding of Yorkshire,78
2020-04-04,England,E06000012,North East Lincolnshire,36
2020-04-04,England,E06000013,North Lincolnshire,43
2020-04-04,England,E06000014,York,57
2020-04-04,England,E06000015,Derby,194
2020-04-04,England,E06000016,Leicester,159
2020-04-04,England,E06000017,Rutland,6
2020-04-04,England,E06000018,Nottingham,161
2020-04-04,England,E06000019,"Herefordshire, County of",57
2020-04-04,England,E06000020,Telford and Wrekin,70
2020-04-04,England,E06000021,Stoke-on-Trent,80
2020-04-04,England,E06000022,Bath and North East Somerset,58
2020-04-04,England,E06000023,"Bristol, City of",166
2020-04-04,England,E06000024,North Somerset,66
2020-04-04,England,E06000025,South Gloucestershire,113
2020-04-04,England,E06000026,Plymouth,71
2020-04-04,England,E06000027,Torbay,53
2020-04-04,England,E06000030,Swindon,49
2020-04-04,England,E06000031,Peterborough,48
2020-04-04,England,E06000032,Luton,128
2020-04-04,England,E06000033,Southend-on-Sea,76
2020-04-04,England,E06000034,Thurrock,83
2020-04-04,England,E06000035,Medway,144
2020-04-04,England,E06000036,Bracknell Forest,45
2020-04-04,England,E06000037,West Berkshire,74
2020-04-04,England,E06000038,Reading,79
2020-04-04,England,E06000039,Slough,129
2020-04-04,England,E06000040,Windsor and Maidenhead,88
2020-04-04,England,E06000041,Wokingham,83
2020-04-04,England,E06000042,Milton Keynes,149
2020-04-04,England,E06000043,Brighton and Hove,73
2020-04-04,England,E06000044,Portsmouth,89
2020-04-04,England,E06000045,Southampton,145
2020-04-04,England,E06000046,Isle of Wight,25
2020-04-04,England,E06000047,County Durham,199
2020-04-04,England,E06000049,Cheshire East,144
2020-04-04,England,E06000050,Cheshire West and Chester,149
2020-04-04,England,E06000051,Shropshire,138
2020-04-04,England,E06000052,Cornwall and Isles of Scilly,149
2020-04-04,England,E06000054,Wiltshire,120
2020-04-04,England,E06000055,Bedford,83
2020-04-04,England,E06000056,Central Bedfordshire,116
2020-04-04,England,E06000057,Northumberland,142
2020-04-04,England,E06000058,"Bournemouth, Christchurch and Poole",83
2020-04-04,England,E06000059,Dorset,91
2020-04-04,England,E08000001,Bolton,109
2020-04-04,England,E08000002,Bury,104
2020-04-04,England,E08000003,Manchester,252
2020-04-04,England,E08000004,Oldham,152
2020-04-04,England,E08000005,Rochdale,127
2020-04-04,England,E08000006,Salford,191
2020-04-04,England,E08000007,Stockport,193
2020-04-04,England,E08000008,Tameside,129
2020-04-04,England,E08000009,Trafford,173
2020-04-04,England,E08000010,Wigan,116
2020-04-04,England,E08000011,Knowsley,110
2020-04-04,England,E08000012,Liverpool,387
2020-04-04,England,E08000013,St. Helens,148
2020-04-04,England,E08000014,Sefton,172
2020-04-04,England,E08000015,Wirral,147
2020-04-04,England,E08000016,Barnsley,158
2020-04-04,England,E08000017,Doncaster,117
2020-04-04,England,E08000018,Rotherham,158
2020-04-04,England,E08000019,Sheffield,730
2020-04-04,England,E08000021,Newcastle upon Tyne,285
2020-04-04,England,E08000022,North Tyneside,133
2020-04-04,England,E08000023,South Tyneside,57
2020-04-04,England,E08000024,Sunderland,152
2020-04-04,England,E08000025,Birmingham,1138
2020-04-04,England,E08000026,Coventry,215
2020-04-04,England,E08000027,Dudley,249
2020-04-04,England,E08000028,Sandwell,283
2020-04-04,England,E08000029,Solihull,183
2020-04-04,England,E08000030,Walsall,309
2020-04-04,England,E08000031,Wolverhampton,275
2020-04-04,England,E08000032,Bradford,170
2020-04-04,England,E08000033,Calderdale,69
2020-04-04,England,E08000034,Kirklees,153
2020-04-04,England,E08000035,Leeds,272
2020-04-04,England,E08000036,Wakefield,128
2020-04-04,England,E08000037,Gateshead,108
2020-04-04,England,E09000002,Barking and Dagenham,183
2020-04-04,England,E09000003,Barnet,589
2020-04-04,England,E09000004,Bexley,221
2020-04-04,England,E09000005,Brent,663
2020-04-04,England,E09000006,Bromley,434
2020-04-04,England,E09000007,Camden,263
2020-04-04,England,E09000008,Croydon,515
2020-04-04,England,E09000009,Ealing,445
2020-04-04,England,E09000010,Enfield,300
2020-04-04,England,E09000011,Greenwich,283
2020-04-04,England,E09000012,Hackney and City of London,304
2020-04-04,England,E09000013,Hammersmith and Fulham,230
2020-04-04,England,E09000014,Haringey,246
2020-04-04,England,E09000015,Harrow,422
2020-04-04,England,E09000016,Havering,194
2020-04-04,England,E09000017,Hillingdon,295
2020-04-04,England,E09000018,Hounslow,285
2020-04-04,England,E09000019,Islington,226
2020-04-04,England,E09000020,Kensington and Chelsea,240
2020-04-04,England,E09000021,Kingston upon Thames,144
2020-04-04,England,E09000022,Lambeth,577
2020-04-04,England,E09000023,Lewisham,408
2020-04-04,England,E09000024,Merton,271
2020-04-04,England,E09000025,Newham,412
2020-04-04,England,E09000026,Redbridge,252
2020-04-04,England,E09000027,Richmond upon Thames,175
2020-04-04,England,E09000028,Southwark,586
2020-04-04,England,E09000029,Sutton,208
2020-04-04,England,E09000030,Tower Hamlets,288
2020-04-04,England,E09000031,Waltham Forest,313
2020-04-04,England,E09000032,Wandsworth,454
2020-04-04,England,E09000033,Westminster,338
2020-04-04,England,E10000002,Buckinghamshire,255
2020-04-04,England,E10000003,Cambridgeshire,191
2020-04-04,England,E10000006,Cumbria,629
2020-04-04,England,E10000007,Derbyshire,398
2020-04-04,England,E10000008,Devon,181
2020-04-04,England,E10000011,East Sussex,132
2020-04-04,England,E10000012,Essex,597
2020-04-04,England,E10000013,Gloucestershire,258
2020-04-04,England,E10000014,Hampshire,809
2020-04-04,England,E10000015,Hertfordshire,692
2020-04-04,England,E10000016,Kent,704
2020-04-04,England,E10000017,Lancashire,642
2020-04-04,England,E10000018,Leicestershire,277
2020-04-04,England,E10000019,Lincolnshire,223
2020-04-04,England,E10000020,Norfolk,254
2020-04-04,England,E10000021,Northamptonshire,302
2020-04-04,England,E10000023,North Yorkshire,218
2020-04-04,England,E10000024,Nottinghamshire,357
2020-04-04,England,E10000025,Oxfordshire,356
2020-04-04,England,E10000027,Somerset,76
2020-04-04,England,E10000028,Staffordshire,470
2020-04-04,England,E10000029,Suffolk,191
2020-04-04,England,E10000030,Surrey,736
2020-04-04,England,E10000031,Warwickshire,302
2020-04-04,England,E10000032,West Sussex,216
2020-04-04,England,E10000034,Worcestershire,321
