Date,Country,AreaCode,Area,TotalCases
2020-03-18,Scotland,S08000015,Ayrshire and Arran,9
2020-03-18,Scotland,S08000016,Borders,7
2020-03-18,Scotland,S08000017,Dumfries and Galloway,4
2020-03-18,Scotland,S08000029,Fife,8
2020-03-18,Scotland,S08000019,Forth Valley,15
2020-03-18,Scotland,S08000020,Grampian,24
2020-03-18,Scotland,S08000031,Greater Glasgow and Clyde,57
2020-03-18,Scotland,S08000022,Highland,5
2020-03-18,Scotland,S08000032,Lanarkshire,25
2020-03-18,Scotland,S08000024,Lothian,33
2020-03-18,Scotland,S08000026,Shetland,16
2020-03-18,Scotland,S08000030,Tayside,24
