Date,Country,AreaCode,Area,TotalCases
2020-03-13,England,E09000002,Barking and Dagenham,4
2020-03-13,England,E09000003,Barnet,14
2020-03-13,England,E08000016,Barnsley,2
2020-03-13,England,E06000022,Bath and North East Somerset,0
2020-03-13,England,E06000055,Bedford,0
2020-03-13,England,E09000004,Bexley,1
2020-03-13,England,E08000025,Birmingham,2
2020-03-13,England,E06000008,Blackburn with Darwen,0
2020-03-13,England,E06000009,Blackpool,2
2020-03-13,England,E08000001,Bolton,3
2020-03-13,England,E06000058,"Bournemouth, Christchurch and Poole",3
2020-03-13,England,E06000036,Bracknell Forest,4
2020-03-13,England,E08000032,Bradford,4
2020-03-13,England,E09000005,Brent,4
2020-03-13,England,E06000043,Brighton and Hove,9
2020-03-13,England,E06000023,"Bristol, City of",5
2020-03-13,England,E09000006,Bromley,4
2020-03-13,England,E10000002,Buckinghamshire,7
2020-03-13,England,E08000002,Bury,3
2020-03-13,England,E08000033,Calderdale,2
2020-03-13,England,E10000003,Cambridgeshire,1
2020-03-13,England,E09000007,Camden,13
2020-03-13,England,E06000056,Central Bedfordshire,0
2020-03-13,England,E06000049,Cheshire East,0
2020-03-13,England,E06000050,Cheshire West and Chester,3
2020-03-13,England,E06000052,Cornwall and Isles of Scilly,5
2020-03-13,England,E06000047,County Durham,1
2020-03-13,England,E08000026,Coventry,3
2020-03-13,England,E09000008,Croydon,1
2020-03-13,England,E10000006,Cumbria,8
2020-03-13,England,E06000005,Darlington,0
2020-03-13,England,E06000015,Derby,1
2020-03-13,England,E10000007,Derbyshire,4
2020-03-13,England,E10000008,Devon,14
2020-03-13,England,E08000017,Doncaster,0
2020-03-13,England,E06000059,Dorset,1
2020-03-13,England,E08000027,Dudley,4
2020-03-13,England,E09000009,Ealing,8
2020-03-13,England,E06000011,East Riding of Yorkshire,1
2020-03-13,England,E10000011,East Sussex,0
2020-03-13,England,E09000010,Enfield,2
2020-03-13,England,E10000012,Essex,9
2020-03-13,England,E08000037,Gateshead,1
2020-03-13,England,E10000013,Gloucestershire,5
2020-03-13,England,E09000011,Greenwich,1
2020-03-13,England,E09000012,Hackney and City of London,5
2020-03-13,England,E06000006,Halton,0
2020-03-13,England,E09000013,Hammersmith and Fulham,5
2020-03-13,England,E10000014,Hampshire,20
2020-03-13,England,E09000014,Haringey,3
2020-03-13,England,E09000015,Harrow,2
2020-03-13,England,E06000001,Hartlepool,0
2020-03-13,England,E09000016,Havering,1
2020-03-13,England,E06000019,"Herefordshire, County of",1
2020-03-13,England,E10000015,Hertfordshire,20
2020-03-13,England,E09000017,Hillingdon,4
2020-03-13,England,E09000018,Hounslow,5
2020-03-13,England,E06000046,Isle of Wight,1
2020-03-13,England,E09000019,Islington,1
2020-03-13,England,E09000020,Kensington and Chelsea,21
2020-03-13,England,E10000016,Kent,11
2020-03-13,England,E06000010,"Kingston upon Hull, City of",1
2020-03-13,England,E09000021,Kingston upon Thames,2
2020-03-13,England,E08000034,Kirklees,1
2020-03-13,England,E08000011,Knowsley,0
2020-03-13,England,E09000022,Lambeth,9
2020-03-13,England,E10000017,Lancashire,6
2020-03-13,England,E08000035,Leeds,7
2020-03-13,England,E06000016,Leicester,2
2020-03-13,England,E10000018,Leicestershire,3
2020-03-13,England,E09000023,Lewisham,5
2020-03-13,England,E10000019,Lincolnshire,1
2020-03-13,England,E08000012,Liverpool,8
2020-03-13,England,E06000032,Luton,3
2020-03-13,England,E08000003,Manchester,7
2020-03-13,England,E06000035,Medway,2
2020-03-13,England,E09000024,Merton,4
2020-03-13,England,E06000002,Middlesbrough,0
2020-03-13,England,E06000042,Milton Keynes,2
2020-03-13,England,E08000021,Newcastle upon Tyne,5
2020-03-13,England,E09000025,Newham,0
2020-03-13,England,E10000020,Norfolk,0
2020-03-13,England,E06000012,North East Lincolnshire,0
2020-03-13,England,E06000013,North Lincolnshire,1
2020-03-13,England,E06000024,North Somerset,0
2020-03-13,England,E08000022,North Tyneside,3
2020-03-13,England,E10000023,North Yorkshire,4
2020-03-13,England,E10000021,Northamptonshire,6
2020-03-13,England,E06000057,Northumberland,0
2020-03-13,England,E06000018,Nottingham,5
2020-03-13,England,E10000024,Nottinghamshire,6
2020-03-13,England,E08000004,Oldham,6
2020-03-13,England,E10000025,Oxfordshire,22
2020-03-13,England,E06000031,Peterborough,1
2020-03-13,England,E06000026,Plymouth,1
2020-03-13,England,E06000044,Portsmouth,0
2020-03-13,England,E06000038,Reading,3
2020-03-13,England,E09000026,Redbridge,1
2020-03-13,England,E06000003,Redcar and Cleveland,0
2020-03-13,England,E09000027,Richmond upon Thames,1
2020-03-13,England,E08000005,Rochdale,2
2020-03-13,England,E08000018,Rotherham,1
2020-03-13,England,E06000017,Rutland,0
2020-03-13,England,E08000006,Salford,0
2020-03-13,England,E08000028,Sandwell,0
