Date,Country,AreaCode,Area,TotalCases
2020-04-08,Wales,W11000028,Aneurin Bevan,1211
2020-04-08,Wales,W11000023,Betsi Cadwaladr,277
2020-04-08,Wales,W11000029,Cardiff and Vale,1013
2020-04-08,Wales,W11000030,Cwm Taf,618
2020-04-08,Wales,W11000025,Hywel Dda,283
2020-04-08,Wales,W11000024,Powys,62
2020-04-08,Wales,W11000031,Swansea Bay,534
2020-04-08,Wales,,Unknown location,46
2020-04-08,Wales,,Resident outside Wales,29
