Date,Country,AreaCode,Area,TotalCases
2020-04-21,England,E09000002,Barking and Dagenham,408
2020-04-21,England,E09000003,Barnet,1095
2020-04-21,England,E08000016,Barnsley,476
2020-04-21,England,E06000022,Bath and North East Somerset,179
2020-04-21,England,E06000055,Bedford,331
2020-04-21,England,E09000004,Bexley,541
2020-04-21,England,E08000025,Birmingham,2361
2020-04-21,England,E06000008,Blackburn with Darwen,242
2020-04-21,England,E06000009,Blackpool,269
2020-04-21,England,E08000001,Bolton,582
2020-04-21,England,E06000058,"Bournemouth, Christchurch and Poole",346
2020-04-21,England,E06000036,Bracknell Forest,172
2020-04-21,England,E08000032,Bradford,602
2020-04-21,England,E09000005,Brent,1238
2020-04-21,England,E06000043,Brighton and Hove,319
2020-04-21,England,E06000023,"Bristol, City of",477
2020-04-21,England,E09000006,Bromley,927
2020-04-21,England,E10000002,Buckinghamshire,652
2020-04-21,England,E08000002,Bury,348
2020-04-21,England,E08000033,Calderdale,196
2020-04-21,England,E10000003,Cambridgeshire,549
2020-04-21,England,E09000007,Camden,521
2020-04-21,England,E06000056,Central Bedfordshire,379
2020-04-21,England,E06000049,Cheshire East,624
2020-04-21,England,E06000050,Cheshire West and Chester,593
2020-04-21,England,E09000001,City of London,13
2020-04-21,England,E06000052,Cornwall and Isles of Scilly,410
2020-04-21,England,E06000047,County Durham,966
2020-04-21,England,E08000026,Coventry,536
2020-04-21,England,E09000008,Croydon,1214
2020-04-21,England,E10000006,Cumbria,1529
2020-04-21,England,E06000005,Darlington,189
2020-04-21,England,E06000015,Derby,409
2020-04-21,England,E10000007,Derbyshire,946
2020-04-21,England,E10000008,Devon,561
2020-04-21,England,E08000017,Doncaster,280
2020-04-21,England,E06000059,Dorset,258
2020-04-21,England,E08000027,Dudley,607
2020-04-21,England,E09000009,Ealing,932
2020-04-21,England,E06000011,East Riding of Yorkshire,346
2020-04-21,England,E10000011,East Sussex,457
2020-04-21,England,E09000010,Enfield,713
2020-04-21,England,E10000012,Essex,1929
2020-04-21,England,E08000037,Gateshead,607
2020-04-21,England,E10000013,Gloucestershire,972
2020-04-21,England,E09000011,Greenwich,572
2020-04-21,England,E09000012,Hackney,568
2020-04-21,England,E06000006,Halton,267
2020-04-21,England,E09000013,Hammersmith and Fulham,489
2020-04-21,England,E10000014,Hampshire,2251
2020-04-21,England,E09000014,Haringey,491
2020-04-21,England,E09000015,Harrow,791
2020-04-21,England,E06000001,Hartlepool,95
2020-04-21,England,E09000016,Havering,569
2020-04-21,England,E06000019,"Herefordshire, County of",159
2020-04-21,England,E10000015,Hertfordshire,1904
2020-04-21,England,E09000017,Hillingdon,635
2020-04-21,England,E09000018,Hounslow,584
2020-04-21,England,E06000046,Isle of Wight,73
2020-04-21,England,E09000019,Islington,377
2020-04-21,England,E09000020,Kensington and Chelsea,417
2020-04-21,England,E10000016,Kent,2597
2020-04-21,England,E06000010,"Kingston upon Hull, City of",259
