Date,Country,AreaCode,Area,TotalCases
2020-04-10,England,E06000001,Hartlepool,64
2020-04-10,England,E06000002,Middlesbrough,235
2020-04-10,England,E06000003,Redcar and Cleveland,139
2020-04-10,England,E06000004,Stockton-on-Tees,173
2020-04-10,England,E06000005,Darlington,109
2020-04-10,England,E06000006,Halton,159
2020-04-10,England,E06000007,Warrington,241
2020-04-10,England,E06000008,Blackburn with Darwen,106
2020-04-10,England,E06000009,Blackpool,108
2020-04-10,England,E06000010,"Kingston upon Hull, City of",85
2020-04-10,England,E06000011,East Riding of Yorkshire,174
2020-04-10,England,E06000012,North East Lincolnshire,61
2020-04-10,England,E06000013,North Lincolnshire,77
2020-04-10,England,E06000014,York,111
2020-04-10,England,E06000015,Derby,313
2020-04-10,England,E06000016,Leicester,305
2020-04-10,England,E06000017,Rutland,9
2020-04-10,England,E06000018,Nottingham,276
2020-04-10,England,E06000019,"Herefordshire, County of",86
2020-04-10,England,E06000020,Telford and Wrekin,118
2020-04-10,England,E06000021,Stoke-on-Trent,157
2020-04-10,England,E06000022,Bath and North East Somerset,97
2020-04-10,England,E06000023,"Bristol, City of",269
2020-04-10,England,E06000024,North Somerset,100
2020-04-10,England,E06000025,South Gloucestershire,191
2020-04-10,England,E06000026,Plymouth,119
2020-04-10,England,E06000027,Torbay,74
2020-04-10,England,E06000030,Swindon,125
2020-04-10,England,E06000031,Peterborough,99
2020-04-10,England,E06000032,Luton,249
2020-04-10,England,E06000033,Southend-on-Sea,180
2020-04-10,England,E06000034,Thurrock,155
2020-04-10,England,E06000035,Medway,285
2020-04-10,England,E06000036,Bracknell Forest,90
2020-04-10,England,E06000037,West Berkshire,132
2020-04-10,England,E06000038,Reading,141
2020-04-10,England,E06000039,Slough,196
2020-04-10,England,E06000040,Windsor and Maidenhead,126
2020-04-10,England,E06000041,Wokingham,142
2020-04-10,England,E06000042,Milton Keynes,239
2020-04-10,England,E06000043,Brighton and Hove,182
2020-04-10,England,E06000044,Portsmouth,151
2020-04-10,England,E06000045,Southampton,212
2020-04-10,England,E06000046,Isle of Wight,41
2020-04-10,England,E06000047,County Durham,482
