Date,Country,AreaCode,Area,TotalCases
2020-04-18,England,E09000002,Barking and Dagenham,383
2020-04-18,England,E09000003,Barnet,1055
2020-04-18,England,E08000016,Barnsley,444
2020-04-18,England,E06000022,Bath and North East Somerset,161
2020-04-18,England,E06000055,Bedford,282
2020-04-18,England,E09000004,Bexley,491
2020-04-18,England,E08000025,Birmingham,2133
2020-04-18,England,E06000008,Blackburn with Darwen,213
2020-04-18,England,E06000009,Blackpool,209
2020-04-18,England,E08000001,Bolton,512
2020-04-18,England,E06000058,"Bournemouth, Christchurch and Poole",295
2020-04-18,England,E06000036,Bracknell Forest,145
2020-04-18,England,E08000032,Bradford,546
2020-04-18,England,E09000005,Brent,1160
2020-04-18,England,E06000043,Brighton and Hove,279
2020-04-18,England,E06000023,"Bristol, City of",438
2020-04-18,England,E09000006,Bromley,874
2020-04-18,England,E10000002,Buckinghamshire,577
2020-04-18,England,E08000002,Bury,295
2020-04-18,England,E08000033,Calderdale,183
2020-04-18,England,E10000003,Cambridgeshire,463
2020-04-18,England,E09000007,Camden,489
2020-04-18,England,E06000056,Central Bedfordshire,352
2020-04-18,England,E06000049,Cheshire East,571
2020-04-18,England,E06000050,Cheshire West and Chester,525
2020-04-18,England,E09000001,City of London,13
2020-04-18,England,E06000052,Cornwall and Isles of Scilly,368
2020-04-18,England,E06000047,County Durham,857
2020-04-18,England,E08000026,Coventry,487
2020-04-18,England,E09000008,Croydon,1140
2020-04-18,England,E10000006,Cumbria,1429
2020-04-18,England,E06000005,Darlington,169
2020-04-18,England,E06000015,Derby,390
2020-04-18,England,E10000007,Derbyshire,871
2020-04-18,England,E10000008,Devon,482
2020-04-18,England,E08000017,Doncaster,263
2020-04-18,England,E06000059,Dorset,231
2020-04-18,England,E08000027,Dudley,535
2020-04-18,England,E09000009,Ealing,893
2020-04-18,England,E06000011,East Riding of Yorkshire,312
2020-04-18,England,E10000011,East Sussex,420
2020-04-18,England,E09000010,Enfield,667
2020-04-18,England,E10000012,Essex,1781
2020-04-18,England,E08000037,Gateshead,533
2020-04-18,England,E10000013,Gloucestershire,887
2020-04-18,England,E09000011,Greenwich,555
2020-04-18,England,E09000012,Hackney,543
2020-04-18,England,E06000006,Halton,235
2020-04-18,England,E09000013,Hammersmith and Fulham,445
2020-04-18,England,E10000014,Hampshire,2005
2020-04-18,England,E09000014,Haringey,483
2020-04-18,England,E09000015,Harrow,747
2020-04-18,England,E06000001,Hartlepool,81
2020-04-18,England,E09000016,Havering,538
2020-04-18,England,E06000019,"Herefordshire, County of",134
2020-04-18,England,E10000015,Hertfordshire,1752
2020-04-18,England,E09000017,Hillingdon,587
2020-04-18,England,E09000018,Hounslow,546
2020-04-18,England,E06000046,Isle of Wight,67
2020-04-18,England,E09000019,Islington,361
2020-04-18,England,E09000020,Kensington and Chelsea,397
2020-04-18,England,E10000016,Kent,2193
2020-04-18,England,E06000010,"Kingston upon Hull, City of",225
2020-04-18,England,E09000021,Kingston upon Thames,351
2020-04-18,England,E08000034,Kirklees,410
2020-04-18,England,E08000011,Knowsley,362
2020-04-18,England,E09000022,Lambeth,998
2020-04-18,England,E10000017,Lancashire,1918
2020-04-18,England,E08000035,Leeds,840
2020-04-18,England,E06000016,Leicester,455
2020-04-18,England,E10000018,Leicestershire,635
2020-04-18,England,E09000023,Lewisham,766
2020-04-18,England,E10000019,Lincolnshire,579
2020-04-18,England,E08000012,Liverpool,1069
2020-04-18,England,E06000032,Luton,452
2020-04-18,England,E08000003,Manchester,812
2020-04-18,England,E06000035,Medway,459
2020-04-18,England,E09000024,Merton,555
2020-04-18,England,E06000002,Middlesbrough,354
