Date,Country,AreaCode,Area,TotalCases
2020-04-12,England,E06000001,Hartlepool,69
2020-04-12,England,E06000002,Middlesbrough,258
2020-04-12,England,E06000003,Redcar and Cleveland,149
2020-04-12,England,E06000004,Stockton-on-Tees,189
2020-04-12,England,E06000005,Darlington,130
2020-04-12,England,E06000006,Halton,183
2020-04-12,England,E06000007,Warrington,301
2020-04-12,England,E06000008,Blackburn with Darwen,139
2020-04-12,England,E06000009,Blackpool,131
2020-04-12,England,E06000010,"Kingston upon Hull, City of",112
2020-04-12,England,E06000011,East Riding of Yorkshire,204
2020-04-12,England,E06000012,North East Lincolnshire,64
2020-04-12,England,E06000013,North Lincolnshire,95
2020-04-12,England,E06000014,York,125
2020-04-12,England,E06000015,Derby,343
2020-04-12,England,E06000016,Leicester,363
2020-04-12,England,E06000017,Rutland,9
2020-04-12,England,E06000018,Nottingham,299
2020-04-12,England,E06000019,"Herefordshire, County of",98
2020-04-12,England,E06000020,Telford and Wrekin,125
2020-04-12,England,E06000021,Stoke-on-Trent,190
2020-04-12,England,E06000022,Bath and North East Somerset,115
2020-04-12,England,E06000023,"Bristol, City of",304
2020-04-12,England,E06000024,North Somerset,112
2020-04-12,England,E06000025,South Gloucestershire,211
2020-04-12,England,E06000026,Plymouth,142
2020-04-12,England,E06000027,Torbay,96
2020-04-12,England,E06000030,Swindon,160
2020-04-12,England,E06000031,Peterborough,101
2020-04-12,England,E06000032,Luton,313
2020-04-12,England,E06000033,Southend-on-Sea,208
2020-04-12,England,E06000034,Thurrock,186
2020-04-12,England,E06000035,Medway,338
2020-04-12,England,E06000036,Bracknell Forest,103
2020-04-12,England,E06000037,West Berkshire,144
2020-04-12,England,E06000038,Reading,159
2020-04-12,England,E06000039,Slough,207
2020-04-12,England,E06000040,Windsor and Maidenhead,135
2020-04-12,England,E06000041,Wokingham,156
2020-04-12,England,E06000042,Milton Keynes,273
2020-04-12,England,E06000043,Brighton and Hove,204
2020-04-12,England,E06000044,Portsmouth,169
2020-04-12,England,E06000045,Southampton,228
2020-04-12,England,E06000046,Isle of Wight,53
2020-04-12,England,E06000047,County Durham,566
2020-04-12,England,E06000049,Cheshire East,368
2020-04-12,England,E06000050,Cheshire West and Chester,383
2020-04-12,England,E06000051,Shropshire,234
2020-04-12,England,E06000052,Cornwall and Isles of Scilly,290
2020-04-12,England,E06000054,Wiltshire,227
2020-04-12,England,E06000055,Bedford,185
2020-04-12,England,E06000056,Central Bedfordshire,239
2020-04-12,England,E06000057,Northumberland,363
2020-04-12,England,E06000058,"Bournemouth, Christchurch and Poole",203
2020-04-12,England,E06000059,Dorset,192
2020-04-12,England,E08000001,Bolton,321
2020-04-12,England,E08000002,Bury,213
2020-04-12,England,E08000003,Manchester,611
2020-04-12,England,E08000004,Oldham,306
2020-04-12,England,E08000005,Rochdale,251
2020-04-12,England,E08000006,Salford,327
2020-04-12,England,E08000007,Stockport,429
2020-04-12,England,E08000008,Tameside,263
2020-04-12,England,E08000009,Trafford,342
2020-04-12,England,E08000010,Wigan,281
2020-04-12,England,E08000011,Knowsley,285
2020-04-12,England,E08000012,Liverpool,849
2020-04-12,England,E08000013,St. Helens,361
2020-04-12,England,E08000014,Sefton,453
2020-04-12,England,E08000015,Wirral,489
2020-04-12,England,E08000016,Barnsley,309
2020-04-12,England,E08000017,Doncaster,198
2020-04-12,England,E08000018,Rotherham,338
2020-04-12,England,E08000019,Sheffield,1201
2020-04-12,England,E08000021,Newcastle upon Tyne,536
2020-04-12,England,E08000022,North Tyneside,294
2020-04-12,England,E08000023,South Tyneside,125
2020-04-12,England,E08000024,Sunderland,365
2020-04-12,England,E08000025,Birmingham,1774
2020-04-12,England,E08000026,Coventry,370
2020-04-12,England,E08000027,Dudley,411
2020-04-12,England,E08000028,Sandwell,503
2020-04-12,England,E08000029,Solihull,313
2020-04-12,England,E08000030,Walsall,481
