Date,Country,AreaCode,Area,TotalCases
2020-03-17,Scotland,S08000015,Ayrshire and Arran,6
2020-03-17,Scotland,S08000016,Borders,7
2020-03-17,Scotland,S08000017,Dumfries and Galloway,1
2020-03-17,Scotland,S08000029,Fife,7
2020-03-17,Scotland,S08000019,Forth Valley,12
2020-03-17,Scotland,S08000020,Grampian,26
2020-03-17,Scotland,S08000031,Greater Glasgow and Clyde,49
2020-03-17,Scotland,S08000022,Highland,5
2020-03-17,Scotland,S08000032,Lanarkshire,21
2020-03-17,Scotland,S08000024,Lothian,30
2020-03-17,Scotland,S08000026,Shetland,11
2020-03-17,Scotland,S08000030,Tayside,20
