Date,Country,AreaCode,Area,TotalCases
2020-04-02,Scotland,S08000015,Ayrshire and Arran,221
2020-04-02,Scotland,S08000016,Borders,93
2020-04-02,Scotland,S08000017,Dumfries and Galloway,104
2020-04-02,Scotland,S08000029,Fife,119
2020-04-02,Scotland,S08000019,Forth Valley,172
2020-04-02,Scotland,S08000020,Grampian,128
2020-04-02,Scotland,S08000031,Greater Glasgow and Clyde,682
2020-04-02,Scotland,S08000022,Highland,65
2020-04-02,Scotland,S08000032,Lanarkshire,320
2020-04-02,Scotland,S08000024,Lothian,356
2020-04-02,Scotland,S08000025,Orkney,2
2020-04-02,Scotland,S08000026,Shetland,30
2020-04-02,Scotland,S08000030,Tayside,307
2020-04-02,Scotland,S08000028,Western Isles,3
