Date,Country,AreaCode,Area,TotalCases
2020-03-21,Scotland,S08000015,Ayrshire and Arran,21
2020-03-21,Scotland,S08000016,Borders,10
2020-03-21,Scotland,S08000017,Dumfries and Galloway,13
2020-03-21,Scotland,S08000029,Fife,13
2020-03-21,Scotland,S08000019,Forth Valley,27
2020-03-21,Scotland,S08000020,Grampian,20
2020-03-21,Scotland,S08000031,Greater Glasgow and Clyde,110
2020-03-21,Scotland,S08000022,Highland,8
2020-03-21,Scotland,S08000032,Lanarkshire,49
2020-03-21,Scotland,S08000024,Lothian,44
2020-03-21,Scotland,S08000026,Shetland,24
2020-03-21,Scotland,S08000030,Tayside,34
