Date,Country,AreaCode,Area,TotalCases
2020-03-25,England,E09000002,Barking and Dagenham,53
2020-03-25,England,E09000003,Barnet,100
2020-03-25,England,E08000016,Barnsley,19
2020-03-25,England,E06000022,Bath and North East Somerset,20
2020-03-25,England,E06000055,Bedford,7
2020-03-25,England,E09000004,Bexley,59
2020-03-25,England,E08000025,Birmingham,228
2020-03-25,England,E06000008,Blackburn with Darwen,3
2020-03-25,England,E06000009,Blackpool,8
2020-03-25,England,E08000001,Bolton,21
2020-03-25,England,E06000058,"Bournemouth, Christchurch and Poole",15
2020-03-25,England,E06000036,Bracknell Forest,3
2020-03-25,England,E08000032,Bradford,16
2020-03-25,England,E09000005,Brent,192
2020-03-25,England,E06000043,Brighton and Hove,25
2020-03-25,England,E06000023,"Bristol, City of",41
2020-03-25,England,E09000006,Bromley,125
2020-03-25,England,E10000002,Buckinghamshire,59
2020-03-25,England,E08000002,Bury,23
2020-03-25,England,E08000033,Calderdale,7
2020-03-25,England,E10000003,Cambridgeshire,41
2020-03-25,England,E09000007,Camden,71
2020-03-25,England,E06000056,Central Bedfordshire,24
2020-03-25,England,E06000049,Cheshire East,30
2020-03-25,England,E06000050,Cheshire West and Chester,18
2020-03-25,England,E06000052,Cornwall and Isles of Scilly,37
2020-03-25,England,E06000047,County Durham,25
2020-03-25,England,E08000026,Coventry,25
2020-03-25,England,E09000008,Croydon,163
2020-03-25,England,E10000006,Cumbria,145
2020-03-25,England,E06000005,Darlington,4
2020-03-25,England,E06000015,Derby,40
2020-03-25,England,E10000007,Derbyshire,110
2020-03-25,England,E10000008,Devon,50
2020-03-25,England,E08000017,Doncaster,15
2020-03-25,England,E06000059,Dorset,23
2020-03-25,England,E08000027,Dudley,51
2020-03-25,England,E09000009,Ealing,136
2020-03-25,England,E06000011,East Riding of Yorkshire,19
2020-03-25,England,E10000011,East Sussex,22
2020-03-25,England,E09000010,Enfield,98
2020-03-25,England,E10000012,Essex,88
2020-03-25,England,E08000037,Gateshead,10
2020-03-25,England,E10000013,Gloucestershire,57
2020-03-25,England,E09000011,Greenwich,97
2020-03-25,England,E09000012,Hackney and City of London,85
2020-03-25,England,E06000006,Halton,8
2020-03-25,England,E09000013,Hammersmith and Fulham,80
2020-03-25,England,E10000014,Hampshire,251
2020-03-25,England,E09000014,Haringey,76
2020-03-25,England,E09000015,Harrow,145
2020-03-25,England,E06000001,Hartlepool,3
2020-03-25,England,E09000016,Havering,47
2020-03-25,England,E06000019,"Herefordshire, County of",15
2020-03-25,England,E10000015,Hertfordshire,147
2020-03-25,England,E09000017,Hillingdon,90
2020-03-25,England,E09000018,Hounslow,90
2020-03-25,England,E06000046,Isle of Wight,3
2020-03-25,England,E09000019,Islington,70
2020-03-25,England,E09000020,Kensington and Chelsea,97
2020-03-25,England,E10000016,Kent,96
2020-03-25,England,E06000010,"Kingston upon Hull, City of",2
2020-03-25,England,E09000021,Kingston upon Thames,37
2020-03-25,England,E08000034,Kirklees,20
2020-03-25,England,E08000011,Knowsley,9
2020-03-25,England,E09000022,Lambeth,212
2020-03-25,England,E10000017,Lancashire,78
2020-03-25,England,E08000035,Leeds,53
2020-03-25,England,E06000016,Leicester,32
2020-03-25,England,E10000018,Leicestershire,80
2020-03-25,England,E09000023,Lewisham,114
2020-03-25,England,E10000019,Lincolnshire,31
2020-03-25,England,E08000012,Liverpool,57
2020-03-25,England,E06000032,Luton,29
2020-03-25,England,E08000003,Manchester,45
2020-03-25,England,E06000035,Medway,25
2020-03-25,England,E09000024,Merton,98
2020-03-25,England,E06000002,Middlesbrough,9
2020-03-25,England,E06000042,Milton Keynes,29
2020-03-25,England,E08000021,Newcastle upon Tyne,58
2020-03-25,England,E09000025,Newham,77
2020-03-25,England,E10000020,Norfolk,45
2020-03-25,England,E06000012,North East Lincolnshire,3
2020-03-25,England,E06000013,North Lincolnshire,5
2020-03-25,England,E06000024,North Somerset,21
2020-03-25,England,E08000022,North Tyneside,23
2020-03-25,England,E10000023,North Yorkshire,45
2020-03-25,England,E10000021,Northamptonshire,43
2020-03-25,England,E06000057,Northumberland,19
2020-03-25,England,E06000018,Nottingham,57
2020-03-25,England,E10000024,Nottinghamshire,92
2020-03-25,England,E08000004,Oldham,42
2020-03-25,England,E10000025,Oxfordshire,86
2020-03-25,England,E06000031,Peterborough,9
2020-03-25,England,E06000026,Plymouth,21
2020-03-25,England,E06000044,Portsmouth,33
2020-03-25,England,E06000038,Reading,9
2020-03-25,England,E09000026,Redbridge,67
2020-03-25,England,E06000003,Redcar and Cleveland,10
2020-03-25,England,E09000027,Richmond upon Thames,44
2020-03-25,England,E08000005,Rochdale,29
2020-03-25,England,E08000018,Rotherham,20
2020-03-25,England,E06000017,Rutland,0
2020-03-25,England,E08000006,Salford,47
2020-03-25,England,E08000028,Sandwell,50
2020-03-25,England,E08000014,Sefton,20
2020-03-25,England,E08000019,Sheffield,174
2020-03-25,England,E06000051,Shropshire,33
2020-03-25,England,E06000039,Slough,22
2020-03-25,England,E08000029,Solihull,19
2020-03-25,England,E10000027,Somerset,22
2020-03-25,England,E06000025,South Gloucestershire,25
2020-03-25,England,E08000023,South Tyneside,9
2020-03-25,England,E06000045,Southampton,28
2020-03-25,England,E06000033,Southend-on-Sea,9
2020-03-25,England,E09000028,Southwark,209
2020-03-25,England,E08000013,St. Helens,16
2020-03-25,England,E10000028,Staffordshire,97
2020-03-25,England,E08000007,Stockport,45
2020-03-25,England,E06000004,Stockton-on-Tees,14
2020-03-25,England,E06000021,Stoke-on-Trent,12
2020-03-25,England,E10000029,Suffolk,35
2020-03-25,England,E08000024,Sunderland,25
2020-03-25,England,E10000030,Surrey,117
2020-03-25,England,E09000029,Sutton,45
2020-03-25,England,E06000030,Swindon,8
2020-03-25,England,E08000008,Tameside,35
2020-03-25,England,E06000020,Telford and Wrekin,12
2020-03-25,England,E06000034,Thurrock,15
2020-03-25,England,E06000027,Torbay,18
2020-03-25,England,E09000030,Tower Hamlets,71
2020-03-25,England,E08000009,Trafford,40
2020-03-25,England,E08000036,Wakefield,19
2020-03-25,England,E08000030,Walsall,60
2020-03-25,England,E09000031,Waltham Forest,63
2020-03-25,England,E09000032,Wandsworth,184
2020-03-25,England,E06000007,Warrington,9
2020-03-25,England,E10000031,Warwickshire,59
2020-03-25,England,E06000037,West Berkshire,16
2020-03-25,England,E10000032,West Sussex,57
2020-03-25,England,E09000033,Westminster,152
2020-03-25,England,E08000010,Wigan,14
2020-03-25,England,E06000054,Wiltshire,39
2020-03-25,England,E06000040,Windsor and Maidenhead,13
2020-03-25,England,E08000015,Wirral,16
2020-03-25,England,E06000041,Wokingham,13
2020-03-25,England,E08000031,Wolverhampton,98
2020-03-25,England,E10000034,Worcestershire,55
2020-03-25,England,E06000014,York,14
