Date,Country,AreaCode,Area,TotalCases
2020-03-22,England,E09000002,Barking and Dagenham,35
2020-03-22,England,E09000003,Barnet,88
2020-03-22,England,E08000016,Barnsley,10
2020-03-22,England,E06000022,Bath and North East Somerset,13
2020-03-22,England,E06000055,Bedford,4
2020-03-22,England,E09000004,Bexley,39
2020-03-22,England,E08000025,Birmingham,91
2020-03-22,England,E06000008,Blackburn with Darwen,1
2020-03-22,England,E06000009,Blackpool,6
2020-03-22,England,E08000001,Bolton,17
2020-03-22,England,E06000058,"Bournemouth, Christchurch and Poole",12
2020-03-22,England,E06000036,Bracknell Forest,3
2020-03-22,England,E08000032,Bradford,11
2020-03-22,England,E09000005,Brent,128
2020-03-22,England,E06000043,Brighton and Hove,17
2020-03-22,England,E06000023,"Bristol, City of",23
2020-03-22,England,E09000006,Bromley,67
2020-03-22,England,E10000002,Buckinghamshire,44
2020-03-22,England,E08000002,Bury,14
2020-03-22,England,E08000033,Calderdale,5
2020-03-22,England,E10000003,Cambridgeshire,20
2020-03-22,England,E09000007,Camden,53
2020-03-22,England,E06000056,Central Bedfordshire,14
2020-03-22,England,E06000049,Cheshire East,18
2020-03-22,England,E06000050,Cheshire West and Chester,11
2020-03-22,England,E06000052,Cornwall and Isles of Scilly,20
2020-03-22,England,E06000047,County Durham,11
2020-03-22,England,E08000026,Coventry,14
2020-03-22,England,E09000008,Croydon,84
2020-03-22,England,E10000006,Cumbria,79
2020-03-22,England,E06000005,Darlington,3
2020-03-22,England,E06000015,Derby,23
2020-03-22,England,E10000007,Derbyshire,75
2020-03-22,England,E10000008,Devon,43
2020-03-22,England,E08000017,Doncaster,7
2020-03-22,England,E06000059,Dorset,11
2020-03-22,England,E08000027,Dudley,24
2020-03-22,England,E09000009,Ealing,97
2020-03-22,England,E06000011,East Riding of Yorkshire,15
2020-03-22,England,E10000011,East Sussex,9
2020-03-22,England,E09000010,Enfield,68
2020-03-22,England,E10000012,Essex,53
2020-03-22,England,E08000037,Gateshead,3
2020-03-22,England,E10000013,Gloucestershire,29
