Date,Country,AreaCode,Area,TotalCases
2020-03-22,Wales,,To be confirmed,1
2020-03-22,Wales,,Resident outside Wales,3
2020-03-22,Wales,W11000031,Swansea Bay,47
2020-03-22,Wales,W11000028,Aneurin Bevan,185
2020-03-22,Wales,W11000023,Betsi Cadwaladr,8
2020-03-22,Wales,W11000029,Cardiff and Vale,64
2020-03-22,Wales,W11000030,Cwm Taf,13
2020-03-22,Wales,W11000025,Hywel Dda,16
2020-03-22,Wales,W11000024,Powys,10
