Date,Country,AreaCode,Area,TotalCases
2020-04-01,England,E06000001,Hartlepool,15
2020-04-01,England,E06000002,Middlesbrough,59
2020-04-01,England,E06000003,Redcar and Cleveland,51
2020-04-01,England,E06000004,Stockton-on-Tees,60
2020-04-01,England,E06000005,Darlington,24
2020-04-01,England,E06000006,Halton,32
2020-04-01,England,E06000007,Warrington,40
2020-04-01,England,E06000008,Blackburn with Darwen,25
2020-04-01,England,E06000009,Blackpool,27
2020-04-01,England,E06000010,"Kingston upon Hull, City of",14
2020-04-01,England,E06000011,East Riding of Yorkshire,46
2020-04-01,England,E06000012,North East Lincolnshire,23
2020-04-01,England,E06000013,North Lincolnshire,23
2020-04-01,England,E06000014,York,35
2020-04-01,England,E06000015,Derby,143
2020-04-01,England,E06000016,Leicester,101
2020-04-01,England,E06000017,Rutland,4
2020-04-01,England,E06000018,Nottingham,120
2020-04-01,England,E06000019,"Herefordshire, County of",40
2020-04-01,England,E06000020,Telford and Wrekin,48
2020-04-01,England,E06000021,Stoke-on-Trent,55
2020-04-01,England,E06000022,Bath and North East Somerset,45
2020-04-01,England,E06000023,"Bristol, City of",117
2020-04-01,England,E06000024,North Somerset,42
2020-04-01,England,E06000025,South Gloucestershire,76
2020-04-01,England,E06000026,Plymouth,56
2020-04-01,England,E06000027,Torbay,42
2020-04-01,England,E06000030,Swindon,31
2020-04-01,England,E06000031,Peterborough,36
2020-04-01,England,E06000032,Luton,91
2020-04-01,England,E06000033,Southend-on-Sea,44
2020-04-01,England,E06000034,Thurrock,62
2020-04-01,England,E06000035,Medway,98
2020-04-01,England,E06000036,Bracknell Forest,35
2020-04-01,England,E06000037,West Berkshire,63
2020-04-01,England,E06000038,Reading,66
2020-04-01,England,E06000039,Slough,115
2020-04-01,England,E06000040,Windsor and Maidenhead,75
2020-04-01,England,E06000041,Wokingham,67
2020-04-01,England,E06000042,Milton Keynes,117
2020-04-01,England,E06000043,Brighton and Hove,49
2020-04-01,England,E06000044,Portsmouth,79
2020-04-01,England,E06000045,Southampton,100
2020-04-01,England,E06000046,Isle of Wight,14
2020-04-01,England,E06000047,County Durham,131
2020-04-01,England,E06000049,Cheshire East,76
2020-04-01,England,E06000050,Cheshire West and Chester,65
