Date,Country,AreaCode,Area,TotalCases
2020-04-15,Wales,W11000028,Aneurin Bevan,1570
2020-04-15,Wales,W11000023,Betsi Cadwaladr,544
2020-04-15,Wales,W11000029,Cardiff and Vale,1471
2020-04-15,Wales,W11000030,Cwm Taf,988
2020-04-15,Wales,W11000025,Hywel Dda,443
2020-04-15,Wales,W11000024,Powys,96
2020-04-15,Wales,W11000031,Swansea Bay,896
2020-04-15,Wales,,Unknown location,62
2020-04-15,Wales,,Resident outside Wales,48
