Date,Country,AreaCode,Area,TotalCases
2020-04-09,England,E06000001,Hartlepool,55
2020-04-09,England,E06000002,Middlesbrough,213
2020-04-09,England,E06000003,Redcar and Cleveland,128
2020-04-09,England,E06000004,Stockton-on-Tees,152
2020-04-09,England,E06000005,Darlington,95
2020-04-09,England,E06000006,Halton,148
2020-04-09,England,E06000007,Warrington,211
2020-04-09,England,E06000008,Blackburn with Darwen,95
2020-04-09,England,E06000009,Blackpool,98
2020-04-09,England,E06000010,"Kingston upon Hull, City of",74
2020-04-09,England,E06000011,East Riding of Yorkshire,150
2020-04-09,England,E06000012,North East Lincolnshire,58
2020-04-09,England,E06000013,North Lincolnshire,71
2020-04-09,England,E06000014,York,101
2020-04-09,England,E06000015,Derby,303
2020-04-09,England,E06000016,Leicester,287
2020-04-09,England,E06000017,Rutland,8
2020-04-09,England,E06000018,Nottingham,261
2020-04-09,England,E06000019,"Herefordshire, County of",84
2020-04-09,England,E06000020,Telford and Wrekin,102
2020-04-09,England,E06000021,Stoke-on-Trent,136
2020-04-09,England,E06000022,Bath and North East Somerset,84
2020-04-09,England,E06000023,"Bristol, City of",245
2020-04-09,England,E06000024,North Somerset,96
2020-04-09,England,E06000025,South Gloucestershire,165
2020-04-09,England,E06000026,Plymouth,112
2020-04-09,England,E06000027,Torbay,66
2020-04-09,England,E06000030,Swindon,111
2020-04-09,England,E06000031,Peterborough,85
2020-04-09,England,E06000032,Luton,218
2020-04-09,England,E06000033,Southend-on-Sea,160
2020-04-09,England,E06000034,Thurrock,145
2020-04-09,England,E06000035,Medway,236
2020-04-09,England,E06000036,Bracknell Forest,90
2020-04-09,England,E06000037,West Berkshire,131
2020-04-09,England,E06000038,Reading,141
2020-04-09,England,E06000039,Slough,194
2020-04-09,England,E06000040,Windsor and Maidenhead,126
2020-04-09,England,E06000041,Wokingham,142
2020-04-09,England,E06000042,Milton Keynes,221
2020-04-09,England,E06000043,Brighton and Hove,165
2020-04-09,England,E06000044,Portsmouth,136
2020-04-09,England,E06000045,Southampton,192
2020-04-09,England,E06000046,Isle of Wight,41
2020-04-09,England,E06000047,County Durham,450
2020-04-09,England,E06000049,Cheshire East,257
2020-04-09,England,E06000050,Cheshire West and Chester,289
2020-04-09,England,E06000051,Shropshire,184
2020-04-09,England,E06000052,Cornwall and Isles of Scilly,246
2020-04-09,England,E06000054,Wiltshire,195
2020-04-09,England,E06000055,Bedford,139
2020-04-09,England,E06000056,Central Bedfordshire,190
2020-04-09,England,E06000057,Northumberland,298
2020-04-09,England,E06000058,"Bournemouth, Christchurch and Poole",131
2020-04-09,England,E06000059,Dorset,142
2020-04-09,England,E08000001,Bolton,223
2020-04-09,England,E08000002,Bury,177
2020-04-09,England,E08000003,Manchester,454
2020-04-09,England,E08000004,Oldham,267
2020-04-09,England,E08000005,Rochdale,209
2020-04-09,England,E08000006,Salford,285
2020-04-09,England,E08000007,Stockport,338
2020-04-09,England,E08000008,Tameside,217
2020-04-09,England,E08000009,Trafford,272
2020-04-09,England,E08000010,Wigan,223
2020-04-09,England,E08000011,Knowsley,227
2020-04-09,England,E08000012,Liverpool,634
2020-04-09,England,E08000013,St. Helens,306
2020-04-09,England,E08000014,Sefton,351
2020-04-09,England,E08000015,Wirral,353
2020-04-09,England,E08000016,Barnsley,248
2020-04-09,England,E08000017,Doncaster,170
2020-04-09,England,E08000018,Rotherham,262
2020-04-09,England,E08000019,Sheffield,1020
2020-04-09,England,E08000021,Newcastle upon Tyne,464
2020-04-09,England,E08000022,North Tyneside,262
2020-04-09,England,E08000023,South Tyneside,120
2020-04-09,England,E08000024,Sunderland,349
2020-04-09,England,E08000025,Birmingham,1524
2020-04-09,England,E08000026,Coventry,299
2020-04-09,England,E08000027,Dudley,358
2020-04-09,England,E08000028,Sandwell,435
2020-04-09,England,E08000029,Solihull,268
2020-04-09,England,E08000030,Walsall,436
2020-04-09,England,E08000031,Wolverhampton,368
2020-04-09,England,E08000032,Bradford,278
2020-04-09,England,E08000033,Calderdale,119
2020-04-09,England,E08000034,Kirklees,255
2020-04-09,England,E08000035,Leeds,437
2020-04-09,England,E08000036,Wakefield,229
2020-04-09,England,E08000037,Gateshead,240
2020-04-09,England,E09000002,Barking and Dagenham,269
2020-04-09,England,E09000003,Barnet,788
2020-04-09,England,E09000004,Bexley,343
2020-04-09,England,E09000005,Brent,880
2020-04-09,England,E09000006,Bromley,620
2020-04-09,England,E09000007,Camden,356
2020-04-09,England,E09000008,Croydon,813
2020-04-09,England,E09000009,Ealing,589
2020-04-09,England,E09000010,Enfield,414
2020-04-09,England,E09000011,Greenwich,410
2020-04-09,England,E09000012,Hackney and City of London,444
2020-04-09,England,E09000013,Hammersmith and Fulham,313
2020-04-09,England,E09000014,Haringey,333
2020-04-09,England,E09000015,Harrow,549
2020-04-09,England,E09000016,Havering,342
2020-04-09,England,E09000017,Hillingdon,410
2020-04-09,England,E09000018,Hounslow,396
2020-04-09,England,E09000019,Islington,279
2020-04-09,England,E09000020,Kensington and Chelsea,301
2020-04-09,England,E09000021,Kingston upon Thames,229
2020-04-09,England,E09000022,Lambeth,766
2020-04-09,England,E09000023,Lewisham,617
2020-04-09,England,E09000024,Merton,417
2020-04-09,England,E09000025,Newham,642
2020-04-09,England,E09000026,Redbridge,400
2020-04-09,England,E09000027,Richmond upon Thames,235
2020-04-09,England,E09000028,Southwark,794
2020-04-09,England,E09000029,Sutton,324
2020-04-09,England,E09000030,Tower Hamlets,428
2020-04-09,England,E09000031,Waltham Forest,463
2020-04-09,England,E09000032,Wandsworth,625
2020-04-09,England,E09000033,Westminster,428
2020-04-09,England,E10000002,Buckinghamshire,364
2020-04-09,England,E10000003,Cambridgeshire,290
2020-04-09,England,E10000006,Cumbria,936
2020-04-09,England,E10000007,Derbyshire,575
2020-04-09,England,E10000008,Devon,294
2020-04-09,England,E10000011,East Sussex,279
2020-04-09,England,E10000012,Essex,1139
2020-04-09,England,E10000013,Gloucestershire,429
2020-04-09,England,E10000014,Hampshire,1317
2020-04-09,England,E10000015,Hertfordshire,1090
2020-04-09,England,E10000016,Kent,1105
2020-04-09,England,E10000017,Lancashire,1111
2020-04-09,England,E10000018,Leicestershire,433
2020-04-09,England,E10000019,Lincolnshire,363
2020-04-09,England,E10000020,Norfolk,438
2020-04-09,England,E10000021,Northamptonshire,547
2020-04-09,England,E10000023,North Yorkshire,352
2020-04-09,England,E10000024,Nottinghamshire,536
2020-04-09,England,E10000025,Oxfordshire,583
2020-04-09,England,E10000027,Somerset,152
2020-04-09,England,E10000028,Staffordshire,701
2020-04-09,England,E10000029,Suffolk,314
2020-04-09,England,E10000030,Surrey,1175
2020-04-09,England,E10000031,Warwickshire,458
2020-04-09,England,E10000032,West Sussex,330
2020-04-09,England,E10000034,Worcestershire,471
