Date,Country,AreaCode,Area,TotalCases
2020-03-25,Scotland,S08000015,Ayrshire and Arran,57
2020-03-25,Scotland,S08000016,Borders,15
2020-03-25,Scotland,S08000017,Dumfries and Galloway,31
2020-03-25,Scotland,S08000029,Fife,29
2020-03-25,Scotland,S08000019,Forth Valley,59
2020-03-25,Scotland,S08000020,Grampian,29
2020-03-25,Scotland,S08000031,Greater Glasgow and Clyde,221
2020-03-25,Scotland,S08000022,Highland,22
2020-03-25,Scotland,S08000032,Lanarkshire,87
2020-03-25,Scotland,S08000024,Lothian,88
2020-03-25,Scotland,S08000026,Shetland,24
2020-03-25,Scotland,S08000030,Tayside,57
