Date,Country,AreaCode,Area,TotalCases
2020-03-30,England,E06000001,Hartlepool,12
2020-03-30,England,E06000002,Middlesbrough,33
2020-03-30,England,E06000003,Redcar and Cleveland,34
2020-03-30,England,E06000004,Stockton-on-Tees,43
2020-03-30,England,E06000005,Darlington,16
2020-03-30,England,E06000006,Halton,19
2020-03-30,England,E06000007,Warrington,22
2020-03-30,England,E06000008,Blackburn with Darwen,14
2020-03-30,England,E06000009,Blackpool,18
2020-03-30,England,E06000010,"Kingston upon Hull, City of",11
2020-03-30,England,E06000011,East Riding of Yorkshire,35
2020-03-30,England,E06000012,North East Lincolnshire,20
2020-03-30,England,E06000013,North Lincolnshire,15
2020-03-30,England,E06000014,York,30
2020-03-30,England,E06000015,Derby,118
2020-03-30,England,E06000016,Leicester,65
2020-03-30,England,E06000017,Rutland,2
2020-03-30,England,E06000018,Nottingham,99
2020-03-30,England,E06000019,"Herefordshire, County of",25
2020-03-30,England,E06000020,Telford and Wrekin,40
2020-03-30,England,E06000021,Stoke-on-Trent,33
2020-03-30,England,E06000022,Bath and North East Somerset,39
2020-03-30,England,E06000023,"Bristol, City of",92
2020-03-30,England,E06000024,North Somerset,36
2020-03-30,England,E06000025,South Gloucestershire,58
2020-03-30,England,E06000026,Plymouth,44
2020-03-30,England,E06000027,Torbay,35
2020-03-30,England,E06000030,Swindon,28
2020-03-30,England,E06000031,Peterborough,24
2020-03-30,England,E06000032,Luton,69
2020-03-30,England,E06000033,Southend-on-Sea,31
2020-03-30,England,E06000034,Thurrock,41
2020-03-30,England,E06000035,Medway,72
2020-03-30,England,E06000036,Bracknell Forest,21
2020-03-30,England,E06000037,West Berkshire,41
2020-03-30,England,E06000038,Reading,28
2020-03-30,England,E06000039,Slough,73
2020-03-30,England,E06000040,Windsor and Maidenhead,48
2020-03-30,England,E06000041,Wokingham,23
2020-03-30,England,E06000042,Milton Keynes,94
2020-03-30,England,E06000043,Brighton and Hove,33
2020-03-30,England,E06000044,Portsmouth,72
2020-03-30,England,E06000045,Southampton,68
2020-03-30,England,E06000046,Isle of Wight,11
