Date,Country,AreaCode,Area,TotalCases
2020-04-13,Wales,W11000028,Aneurin Bevan,1500
2020-04-13,Wales,W11000023,Betsi Cadwaladr,463
2020-04-13,Wales,W11000029,Cardiff and Vale,1380
2020-04-13,Wales,W11000030,Cwm Taf,891
2020-04-13,Wales,W11000025,Hywel Dda,382
2020-04-13,Wales,W11000024,Powys,89
2020-04-13,Wales,W11000031,Swansea Bay,806
2020-04-13,Wales,,Unknown location,54
2020-04-13,Wales,,Resident outside Wales,45
