Date,Country,AreaCode,Area,TotalCases
2020-03-20,England,E09000002,Barking and Dagenham,21
2020-03-20,England,E09000003,Barnet,76
2020-03-20,England,E08000016,Barnsley,7
2020-03-20,England,E06000022,Bath and North East Somerset,5
2020-03-20,England,E06000055,Bedford,1
2020-03-20,England,E09000004,Bexley,31
2020-03-20,England,E08000025,Birmingham,54
2020-03-20,England,E06000008,Blackburn with Darwen,1
2020-03-20,England,E06000009,Blackpool,5
2020-03-20,England,E08000001,Bolton,13
2020-03-20,England,E06000058,"Bournemouth, Christchurch and Poole",10
2020-03-20,England,E06000036,Bracknell Forest,3
2020-03-20,England,E08000032,Bradford,9
2020-03-20,England,E09000005,Brent,75
2020-03-20,England,E06000043,Brighton and Hove,14
2020-03-20,England,E06000023,"Bristol, City of",13
2020-03-20,England,E09000006,Bromley,52
2020-03-20,England,E10000002,Buckinghamshire,39
2020-03-20,England,E08000002,Bury,10
2020-03-20,England,E08000033,Calderdale,5
2020-03-20,England,E10000003,Cambridgeshire,16
2020-03-20,England,E09000007,Camden,46
2020-03-20,England,E06000056,Central Bedfordshire,8
2020-03-20,England,E06000049,Cheshire East,9
2020-03-20,England,E06000050,Cheshire West and Chester,10
2020-03-20,England,E06000052,Cornwall and Isles of Scilly,16
2020-03-20,England,E06000047,County Durham,7
2020-03-20,England,E08000026,Coventry,7
2020-03-20,England,E09000008,Croydon,68
2020-03-20,England,E10000006,Cumbria,52
2020-03-20,England,E06000005,Darlington,2
2020-03-20,England,E06000015,Derby,12
2020-03-20,England,E10000007,Derbyshire,50
2020-03-20,England,E10000008,Devon,30
2020-03-20,England,E08000017,Doncaster,3
2020-03-20,England,E06000059,Dorset,7
2020-03-20,England,E08000027,Dudley,18
2020-03-20,England,E09000009,Ealing,54
2020-03-20,England,E06000011,East Riding of Yorkshire,15
2020-03-20,England,E10000011,East Sussex,8
2020-03-20,England,E09000010,Enfield,48
2020-03-20,England,E10000012,Essex,43
2020-03-20,England,E08000037,Gateshead,1
2020-03-20,England,E10000013,Gloucestershire,22
2020-03-20,England,E09000011,Greenwich,41
2020-03-20,England,E09000012,Hackney and City of London,45
2020-03-20,England,E06000006,Halton,5
2020-03-20,England,E09000013,Hammersmith and Fulham,36
2020-03-20,England,E10000014,Hampshire,107
